t,I,P,TMod,Eta
2024-02-20 19:20:00,0.0,0.0,8.6,
2024-02-20 19:30:00,0.0,0.0,8.1,
2024-02-20 19:40:00,0.0,0.0,7.5,
2024-02-20 19:50:00,0.0,0.0,7.2,
2024-02-20 20:00:00,0.0,0.0,6.9,
2024-02-20 20:10:00,0.0,0.0,6.5,
2024-02-20 20:20:00,0.0,0.0,6.2,
2024-02-20 20:30:00,0.0,0.0,6.0,
2024-02-20 20:40:00,0.0,0.0,5.7,
2024-02-20 20:50:00,0.0,0.0,5.3,
2024-02-20 21:00:00,0.0,0.0,5.0,
2024-02-20 21:10:00,0.0,0.0,4.8,
2024-02-20 21:20:00,0.0,0.0,4.9,
2024-02-20 21:30:00,0.0,0.0,4.8,
2024-02-20 21:40:00,0.0,0.0,4.8,
2024-02-20 21:50:00,0.0,0.0,4.6,
2024-02-20 22:00:00,0.0,0.0,4.7,
2024-02-20 22:10:00,0.0,0.0,4.9,
2024-02-20 22:20:00,0.0,0.0,5.2,
2024-02-20 22:30:00,0.0,0.0,5.2,
2024-02-20 22:40:00,0.0,0.0,5.4,
2024-02-20 22:50:00,0.0,0.0,5.6,
2024-02-20 23:00:00,0.0,0.0,5.4,
2024-02-20 23:10:00,0.0,0.0,5.5,
2024-02-20 23:20:00,0.0,0.0,5.7,
2024-02-20 23:30:00,0.0,0.0,5.9,
2024-02-20 23:40:01,0.0,0.0,5.9,
2024-02-20 23:50:00,0.0,0.0,6.0,
2024-02-21 00:00:00,0.0,0.0,6.0,
2024-02-21 00:10:00,0.0,0.0,5.9,
2024-02-21 00:20:00,0.0,0.0,5.8,
2024-02-21 00:30:00,0.0,0.0,5.7,
2024-02-21 00:40:00,0.0,0.0,5.8,
2024-02-21 00:50:00,0.0,0.0,5.7,
2024-02-21 01:00:00,0.0,0.0,5.8,
2024-02-21 01:10:00,0.0,0.0,5.8,
2024-02-21 01:20:00,0.0,0.0,6.0,
2024-02-21 01:30:00,0.0,0.0,6.2,
2024-02-21 01:40:00,0.0,0.0,6.2,
2024-02-21 01:50:00,0.0,0.0,6.2,
2024-02-21 02:00:00,0.0,0.0,6.3,
2024-02-21 02:10:00,0.0,0.0,6.1,
2024-02-21 02:20:00,0.0,0.0,6.1,
2024-02-21 02:30:00,0.0,0.0,6.0,
2024-02-21 02:40:00,0.0,0.0,6.1,
2024-02-21 02:50:00,0.0,0.0,6.2,
2024-02-21 03:00:00,0.0,0.0,6.1,
2024-02-21 03:10:00,0.0,0.0,5.9,
2024-02-21 03:20:00,0.0,0.0,5.7,
2024-02-21 03:30:00,0.0,0.0,5.7,
2024-02-21 03:40:00,0.0,0.0,5.6,
2024-02-21 03:50:01,0.0,0.0,5.7,
2024-02-21 04:00:00,0.0,0.0,5.4,
2024-02-21 04:10:00,0.0,0.0,4.9,
2024-02-21 04:20:00,0.0,0.0,4.7,
2024-02-21 04:30:00,0.0,0.0,4.5,
2024-02-21 04:40:00,0.0,0.0,4.5,
2024-02-21 04:50:00,0.0,0.0,4.6,
2024-02-21 05:00:00,0.0,0.0,4.9,
2024-02-21 05:10:00,0.0,0.0,5.0,
2024-02-21 05:20:00,0.0,0.0,4.9,
2024-02-21 05:30:00,0.0,0.0,4.8,
2024-02-21 05:40:00,0.0,0.0,4.7,
2024-02-21 05:50:00,0.0,0.0,4.8,
2024-02-21 06:00:00,0.0,0.0,4.8,
2024-02-21 06:10:01,0.0,0.0,4.9,
2024-02-21 06:20:00,0.0,0.0,4.9,
2024-02-21 06:30:00,0.0,0.0,4.7,
2024-02-21 06:40:00,0.0,0.0,4.4,
2024-02-21 06:50:00,0.0,0.0,4.4,
2024-02-21 07:00:00,0.0,0.0,4.3,
2024-02-21 07:10:00,0.0,0.0,4.2,
2024-02-21 07:20:00,0.0,0.0,4.1,
2024-02-21 07:30:00,0.1,0.0,4.0,0.0
2024-02-21 07:40:00,1.5,0.0,4.2,0.0
2024-02-21 07:50:00,5.2,0.0,4.3,0.0
2024-02-21 08:00:00,11.4,0.0,4.2,0.0
2024-02-21 08:10:00,16.9,12.0,5.7,0.7662729556220681
2024-02-21 08:20:00,82.1,17.0,6.6,0.2234573895150428
2024-02-21 08:30:00,97.3,13.0,6.6,0.1441847964629739
2024-02-21 08:40:00,136.2,103.0,9.1,0.8161107035311638
2024-02-21 08:50:00,173.9,161.0,10.0,0.9991144742917794
2024-02-21 09:00:00,,205.0,,
2024-02-21 09:10:00,263.2,242.0,13.2,0.9922439000453186
2024-02-21 09:20:00,301.3,280.0,14.0,1.0028774272606553
2024-02-21 09:30:00,374.2,307.0,17.2,0.885367445139403
2024-02-21 09:40:00,388.4,346.0,18.2,0.9613595264127361
2024-02-21 09:50:00,,375.0,,
2024-02-21 10:00:00,,404.0,,
2024-02-21 10:10:00,528.2,433.0,22.2,0.8846642066382063
2024-02-21 10:20:00,551.6,459.0,23.6,0.8980021670377001
2024-02-21 10:30:00,588.2,474.0,27.7,0.8696455483262692
2024-02-21 10:40:00,614.8,497.0,28.4,0.87239162277115
2024-02-21 10:50:00,619.8,520.0,28.7,0.9054004966664966
2024-02-21 11:00:00,676.4,535.0,27.9,0.8535699941179934
2024-02-21 11:10:00,682.6,555.0,28.6,0.8774364180165527
2024-02-21 11:20:00,684.8,567.0,28.4,0.8935282007711915
2024-02-21 11:30:00,765.6,575.0,32.0,0.8105034663725016
2024-02-21 11:40:00,786.7,586.0,32.1,0.8038544541235105
2024-02-21 11:50:00,803.7,594.0,33.9,0.7975931828115479
2024-02-21 12:00:00,827.1,611.0,36.9,0.7972089139219273
2024-02-21 12:10:00,844.0,606.0,38.9,0.7748526705872677
2024-02-21 12:20:00,863.5,621.0,41.4,0.7761009498125885
2024-02-21 12:30:00,890.3,631.0,43.3,0.7648599883427096
2024-02-21 12:40:00,912.8,639.0,44.1,0.7554647125199272
2024-02-21 12:50:00,928.0,642.0,44.0,0.7465794103725137
2024-02-21 13:00:00,787.6,661.0,43.6,0.9057007110164381
2024-02-21 13:10:01,781.9,86.0,40.3,0.11869603036418912
2024-02-21 13:20:00,475.5,658.0,24.6,1.4933593622692816
2024-02-21 13:30:00,949.6,658.0,37.9,0.7477805146999194
2024-02-21 13:40:00,964.0,661.0,44.0,0.7399687551831396
2024-02-21 13:50:00,788.6,680.0,44.2,0.9305529636918596
2024-02-21 14:00:00,931.1,654.0,41.7,0.7580020468002425
2024-02-21 14:10:00,998.6,247.0,43.0,0.2669281326067493
2024-02-21 14:20:00,853.4,280.0,39.6,0.3540742545507798
2024-02-21 14:30:00,699.6,285.0,40.2,0.4396266546066432
2024-02-21 14:40:00,619.6,134.0,38.0,0.23339005478019895
2024-02-21 14:50:00,510.0,663.0,35.1,1.4029180695847363
2024-02-21 15:00:00,829.2,612.0,38.3,0.796491389834371
2024-02-21 15:10:00,767.7,240.0,41.8,0.3373717063960649
2024-02-21 15:20:00,564.9,126.0,42.5,0.24070656040916263
2024-02-21 15:30:00,150.4,99.0,26.3,0.7103564284415348
2024-02-21 15:40:00,134.6,49.0,24.1,0.39286195799321116
2024-02-21 15:50:00,73.0,21.0,20.9,0.310445515924968
2024-02-21 16:00:00,33.5,14.0,15.8,0.45099547587109773
2024-02-21 16:10:00,33.4,16.0,15.6,0.5169665848308563
2024-02-21 16:20:00,38.9,27.0,13.4,0.7490367387539624
2024-02-21 16:30:00,,57.0,,
2024-02-21 16:40:00,,111.0,,
2024-02-21 16:50:00,188.1,160.0,17.5,0.9179523622195961
2024-02-21 17:00:00,,220.0,,
2024-02-21 17:10:00,210.2,208.0,21.6,1.0678729359350991
2024-02-21 17:20:00,,206.0,,
2024-02-21 17:30:00,258.3,173.0,22.2,0.7227875339889793
2024-02-21 17:40:00,212.0,139.0,20.0,0.7075675314669025
2024-02-21 17:50:00,181.3,59.0,18.5,0.3511908273813035
2024-02-21 18:00:00,125.5,26.0,18.2,0.22357260073063526
2024-02-21 18:10:00,78.9,19.0,16.2,0.2598756295418737
2024-02-21 18:20:00,49.1,11.0,13.4,0.24176874142929813
2024-02-21 18:30:00,27.1,4.0,12.3,0.15928675215268082
2024-02-21 18:40:00,8.1,0.0,10.3,0.0
2024-02-21 18:50:00,2.4,0.0,8.9,0.0
2024-02-21 19:00:00,0.3,0.0,7.7,0.0
2024-02-21 19:10:00,0.0,0.0,6.8,
2024-02-21 19:20:00,0.0,0.0,6.2,
2024-02-21 19:30:00,0.0,0.0,5.8,
2024-02-21 19:40:00,0.0,0.0,5.5,
2024-02-21 19:50:00,0.0,0.0,5.2,
2024-02-21 20:00:00,0.0,0.0,4.9,
2024-02-21 20:10:00,0.0,0.0,4.7,
2024-02-21 20:20:00,0.0,0.0,4.6,
2024-02-21 20:30:00,0.0,0.0,4.9,
2024-02-21 20:40:00,0.0,0.0,4.8,
2024-02-21 20:50:00,0.0,0.0,4.4,
2024-02-21 21:00:00,0.0,0.0,4.2,
2024-02-21 21:10:00,0.0,0.0,4.2,
2024-02-21 21:20:00,0.0,0.0,3.9,
2024-02-21 21:30:00,0.0,0.0,3.3,
2024-02-21 21:40:00,0.0,0.0,3.2,
2024-02-21 21:50:00,0.0,0.0,3.4,
2024-02-21 22:00:00,0.0,0.0,3.0,
2024-02-21 22:10:00,0.0,0.0,2.5,
2024-02-21 22:20:00,0.0,0.0,2.3,
2024-02-21 22:30:00,0.0,0.0,2.4,
2024-02-21 22:40:00,0.0,0.0,2.3,
2024-02-21 22:50:00,0.0,0.0,2.1,
2024-02-21 23:00:00,0.0,0.0,2.1,
2024-02-21 23:10:00,0.0,0.0,2.0,
2024-02-21 23:20:01,0.0,0.0,1.8,
2024-02-21 23:30:00,0.0,0.0,1.9,
2024-02-21 23:40:00,0.0,0.0,2.0,
2024-02-21 23:50:00,0.0,0.0,1.8,
2024-02-22 00:00:00,0.0,0.0,1.5,
2024-02-22 00:10:00,0.0,0.0,1.3,
2024-02-22 00:20:00,0.0,0.0,1.0,
2024-02-22 00:30:00,0.0,0.0,0.7,
2024-02-22 00:40:00,0.0,0.0,0.3,
2024-02-22 00:50:00,0.0,0.0,0.2,
2024-02-22 01:00:00,0.0,0.0,0.3,
2024-02-22 01:10:00,0.0,0.0,0.2,
2024-02-22 01:20:00,0.0,0.0,0.4,
2024-02-22 01:30:00,0.0,0.0,0.3,
2024-02-22 01:40:00,0.0,0.0,0.8,
2024-02-22 01:50:00,0.0,0.0,0.9,
2024-02-22 02:00:00,0.0,0.0,0.6,
2024-02-22 02:10:00,0.0,0.0,-0.1,
2024-02-22 02:20:00,0.0,0.0,-0.5,
2024-02-22 02:30:00,0.0,0.0,-0.9,
2024-02-22 02:40:00,0.0,0.0,-1.0,
2024-02-22 02:50:00,0.0,0.0,-1.2,
2024-02-22 03:00:00,0.0,0.0,-1.0,
2024-02-22 03:10:00,0.0,0.0,-1.0,
2024-02-22 03:20:00,0.0,0.0,-1.2,
2024-02-22 03:30:00,0.0,0.0,-1.2,
2024-02-22 03:40:00,0.0,0.0,-0.6,
2024-02-22 03:50:00,0.0,0.0,-0.6,
2024-02-22 04:00:00,0.0,0.0,-0.7,
2024-02-22 04:10:00,0.0,0.0,-0.2,
2024-02-22 04:20:00,0.0,0.0,-0.4,
2024-02-22 04:30:00,0.0,0.0,-0.6,
2024-02-22 04:40:00,0.0,0.0,-0.8,
2024-02-22 04:50:00,0.0,0.0,-0.8,
2024-02-22 05:00:00,0.0,0.0,-0.8,
2024-02-22 05:10:00,0.0,0.0,-1.0,
2024-02-22 05:20:00,0.0,0.0,-1.2,
2024-02-22 05:30:00,0.0,0.0,-1.3,
2024-02-22 05:40:00,0.0,0.0,-1.2,
2024-02-22 05:50:00,0.0,0.0,-1.4,
2024-02-22 06:00:00,0.0,0.0,-1.4,
2024-02-22 06:10:00,0.0,0.0,-1.0,
2024-02-22 06:20:00,0.0,0.0,-1.0,
2024-02-22 06:30:00,0.0,0.0,-0.9,
2024-02-22 06:40:00,0.0,0.0,-1.2,
2024-02-22 06:50:01,0.0,0.0,-1.6,
2024-02-22 07:00:00,0.0,0.0,-1.7,
2024-02-22 07:10:00,0.0,0.0,-1.2,
2024-02-22 07:20:00,0.0,0.0,-0.7,
2024-02-22 07:30:00,0.3,0.0,-0.6,0.0
2024-02-22 07:40:00,2.3,0.0,-0.6,0.0
2024-02-22 07:50:00,7.0,0.0,-0.7,0.0
2024-02-22 08:00:00,12.9,8.0,-0.3,0.6692513152461472
2024-02-22 08:10:00,15.4,15.0,0.1,1.0511374147737784
2024-02-22 08:20:00,,23.0,,
2024-02-22 08:30:00,123.9,24.0,5.1,0.20903975706235595
2024-02-22 08:30:00,123.9,24.0,5.1,0.20903975706235595
2024-02-22 08:40:00,165.2,76.0,6.3,0.4964694230230954
2024-02-22 08:50:00,224.4,107.0,10.7,0.5145764206964445
2024-02-22 09:00:00,274.2,109.0,13.7,0.428990825295226
2024-02-22 09:10:00,305.1,136.0,16.1,0.4810449473401511
2024-02-22 09:20:00,357.5,293.0,18.8,0.8844647539286234
2024-02-22 09:30:00,357.0,262.0,20.7,0.7919942560465436
2024-02-22 09:40:00,297.1,115.0,20.7,0.4177189187847776
2024-02-22 09:50:00,301.6,256.0,20.6,0.9160044526976445
2024-02-22 10:00:00,387.2,387.0,22.1,1.0786103244780931
2024-02-22 10:10:00,489.1,437.0,23.5,0.964212441074705
2024-02-22 10:20:00,590.5,453.0,27.3,0.827879744052479
2024-02-22 10:30:00,581.9,446.0,30.2,0.8271332095585977
2024-02-22 10:40:00,583.7,428.0,29.0,0.7913034010915342
2024-02-22 10:50:00,553.3,413.0,31.5,0.8055237285913833
2024-02-22 11:00:00,498.1,314.0,31.9,0.6803024938606815
2024-02-22 11:10:00,483.6,483.0,26.2,1.0778288280356105
2024-02-22 11:20:00,701.7,540.0,27.3,0.830483942925157
2024-02-22 11:30:00,729.5,576.0,28.7,0.8520913250179872
2024-02-22 11:40:00,768.5,554.0,30.5,0.7779556684349571
2024-02-22 11:50:00,809.0,568.0,29.9,0.7576851416983268
2024-02-22 12:00:00,771.0,605.0,32.6,0.8468177512708426
2024-02-22 12:10:00,779.9,581.0,32.8,0.80394468563892
2024-02-22 12:20:00,763.7,595.0,34.4,0.8407814701734652
2024-02-22 12:30:01,818.6,496.0,33.4,0.6538812630513909
2024-02-22 12:40:00,638.1,529.0,31.1,0.8946555987249714
2024-02-22 12:50:00,549.5,402.0,28.8,0.789491235351108
2024-02-22 13:00:00,445.8,344.0,28.3,0.8327359905047957
2024-02-22 13:10:00,624.0,608.0,27.0,1.0514967779925044
2024-02-22 13:20:00,838.4,592.0,29.1,0.7620077594632302
2024-02-22 13:30:00,916.7,690.0,32.2,0.8122894563387637
2024-02-22 13:40:00,946.5,647.0,33.7,0.7376878304858583
2024-02-22 13:50:00,869.9,626.0,34.7,0.7765938715856332
2024-02-22 14:00:00,861.7,533.0,33.6,0.6675135296852057
2024-02-22 14:10:00,834.9,603.0,33.2,0.7794204704014263
2024-02-22 14:20:01,672.1,616.0,34.1,0.9890899143490524
2024-02-22 14:30:00,917.3,599.0,34.4,0.7047001850592098
2024-02-22 14:40:00,812.8,627.0,35.3,0.8324780716513001
2024-02-22 14:50:00,680.3,467.0,30.3,0.7408074927306639
2024-02-22 15:00:00,596.6,250.0,30.7,0.45221578353771896
2024-02-22 15:10:00,387.1,237.0,25.3,0.6607149464292321
2024-02-22 15:20:00,,289.0,,
2024-02-22 15:30:00,578.3,458.0,23.9,0.8546754756910963
2024-02-22 15:30:00,578.3,458.0,23.9,0.8546754756910963
2024-02-22 15:40:00,530.0,491.0,27.0,0.9997572890654652
2024-02-22 15:40:00,530.0,491.0,27.0,0.9997572890654652
2024-02-22 15:50:00,495.2,446.0,29.3,0.9719483332838207
2024-02-22 16:00:00,,484.0,,
2024-02-22 16:10:00,537.5,260.0,28.9,0.5220160258919949
2024-02-22 16:20:00,258.8,201.0,24.1,0.8381480560769586
2024-02-22 16:30:00,335.4,345.0,20.9,1.1100562680765427
2024-02-22 16:40:00,,261.0,,
2024-02-22 16:50:00,,85.0,,
2024-02-22 17:00:00,,105.0,,
2024-02-22 17:00:00,,105.0,,
2024-02-22 17:00:00,,105.0,,
2024-02-22 17:10:00,200.2,138.0,18.3,0.7438818627629816
2024-02-22 17:10:00,200.2,138.0,18.3,0.7438818627629816
2024-02-22 17:10:00,200.2,138.0,18.3,0.7438818627629816
2024-02-22 17:20:00,223.2,206.0,18.7,0.9960060736643772
2024-02-22 17:20:00,223.2,206.0,18.7,0.9960060736643772
2024-02-22 17:20:00,223.2,206.0,18.7,0.9960060736643772
2024-02-22 17:20:00,223.2,206.0,18.7,0.9960060736643772
2024-02-22 17:20:00,223.2,206.0,18.7,0.9960060736643772
2024-02-22 17:30:00,213.3,180.0,20.1,0.9106900808729219
2024-02-22 17:30:00,213.3,180.0,20.1,0.9106900808729219
2024-02-22 17:30:00,213.3,180.0,20.1,0.9106900808729219
2024-02-22 17:30:00,213.3,180.0,20.1,0.9106900808729219
2024-02-22 17:30:00,213.3,180.0,20.1,0.9106900808729219
2024-02-22 17:30:00,213.3,180.0,20.1,0.9106900808729219
2024-02-22 17:40:00,213.3,127.0,20.1,0.6425424459492283
2024-02-22 17:40:00,213.3,127.0,20.1,0.6425424459492283
2024-02-22 17:40:00,213.3,127.0,20.1,0.6425424459492283
2024-02-22 17:40:00,213.3,127.0,20.1,0.6425424459492283
2024-02-22 17:40:00,213.3,127.0,20.1,0.6425424459492283
2024-02-22 17:40:00,213.3,127.0,20.1,0.6425424459492283
2024-02-22 17:40:00,213.3,127.0,20.1,0.6425424459492283
2024-02-22 17:50:00,138.4,70.0,17.1,0.5458218367659601
2024-02-22 17:50:00,138.4,70.0,17.1,0.5458218367659601
2024-02-22 17:50:00,138.4,70.0,17.1,0.5458218367659601
2024-02-22 17:50:00,138.4,70.0,17.1,0.5458218367659601
2024-02-22 17:50:00,138.4,70.0,17.1,0.5458218367659601
2024-02-22 17:50:00,138.4,70.0,17.1,0.5458218367659601
2024-02-22 17:50:00,138.4,70.0,17.1,0.5458218367659601
2024-02-22 17:50:00,138.4,70.0,17.1,0.5458218367659601
2024-02-22 17:50:00,138.4,70.0,17.1,0.5458218367659601
2024-02-22 17:50:00,138.4,70.0,17.1,0.5458218367659601
2024-02-22 17:50:00,138.4,70.0,17.1,0.5458218367659601
2024-02-22 17:50:00,138.4,70.0,17.1,0.5458218367659601
2024-02-22 18:00:00,,35.0,,
2024-02-22 18:00:00,,35.0,,
2024-02-22 18:00:00,,35.0,,
2024-02-22 18:00:00,,35.0,,
2024-02-22 18:00:00,,35.0,,
2024-02-22 18:00:00,,35.0,,
2024-02-22 18:00:00,,35.0,,
2024-02-22 18:00:00,,35.0,,
2024-02-22 18:00:00,,35.0,,
2024-02-22 18:10:00,72.8,13.0,15.0,0.1927085260418594
2024-02-22 18:10:00,72.8,13.0,15.0,0.1927085260418594
2024-02-22 18:10:00,72.8,13.0,15.0,0.1927085260418594
2024-02-22 18:10:00,72.8,13.0,15.0,0.1927085260418594
2024-02-22 18:10:00,72.8,13.0,15.0,0.1927085260418594
2024-02-22 18:10:00,72.8,13.0,15.0,0.1927085260418594
2024-02-22 18:20:00,52.8,6.0,14.5,0.12263269839027416
2024-02-22 18:20:00,52.8,6.0,14.5,0.12263269839027416
2024-02-22 18:30:00,19.4,1.0,13.0,0.05562720339352642
2024-02-22 18:30:00,19.4,1.0,13.0,0.05562720339352642
2024-02-22 18:40:00,7.4,0.0,12.6,0.0
2024-02-22 18:40:00,7.4,0.0,12.6,0.0
2024-02-22 18:50:00,2.1,0.0,12.1,0.0
2024-02-22 18:50:00,2.1,0.0,12.1,0.0
2024-02-22 19:00:00,0.3,0.0,11.3,0.0
2024-02-22 19:00:00,0.3,0.0,11.3,0.0
2024-02-22 19:10:00,0.0,0.0,11.7,
2024-02-22 19:10:00,0.0,0.0,11.7,
2024-02-22 19:20:00,0.0,0.0,11.3,
2024-02-22 19:20:00,0.0,0.0,11.3,
2024-02-22 19:30:01,0.0,0.0,10.8,
2024-02-22 19:30:01,0.0,0.0,10.8,
2024-02-22 19:40:00,0.0,,10.5,
2024-02-22 19:40:00,0.0,0.0,10.5,
2024-02-22 19:50:00,0.0,0.0,10.3,
2024-02-22 19:50:00,0.0,0.0,10.3,
2024-02-22 20:00:00,0.0,0.0,10.4,
2024-02-22 20:00:00,0.0,0.0,10.4,
2024-02-22 20:10:00,0.0,0.0,10.6,
2024-02-22 20:10:00,0.0,0.0,10.6,
2024-02-22 20:20:00,0.0,0.0,10.7,
2024-02-22 20:20:00,0.0,0.0,10.7,
2024-02-22 20:30:00,0.0,0.0,10.6,
2024-02-22 20:30:00,0.0,0.0,10.6,
2024-02-22 20:40:00,0.0,0.0,10.4,
2024-02-22 20:40:00,0.0,0.0,10.4,
2024-02-22 20:50:00,0.0,0.0,9.8,
2024-02-22 20:50:00,0.0,0.0,9.8,
2024-02-22 21:00:00,0.0,0.0,9.4,
2024-02-22 21:10:00,0.0,0.0,9.1,
2024-02-22 21:10:00,0.0,0.0,9.1,
2024-02-22 21:20:00,0.0,0.0,9.3,
2024-02-22 21:20:00,0.0,0.0,9.3,
2024-02-22 21:30:00,0.0,0.0,9.1,
2024-02-22 21:30:00,0.0,0.0,9.1,
2024-02-22 21:40:00,0.0,0.0,8.6,
2024-02-22 21:40:00,0.0,0.0,8.6,
2024-02-22 21:50:00,0.0,0.0,8.2,
2024-02-22 21:50:00,0.0,0.0,8.2,
2024-02-22 22:00:00,0.0,0.0,7.2,
2024-02-22 22:00:00,0.0,0.0,7.2,
2024-02-22 22:10:00,0.0,0.0,6.5,
2024-02-22 22:10:00,0.0,0.0,6.5,
2024-02-22 22:20:00,0.0,0.0,6.5,
2024-02-22 22:20:00,0.0,0.0,6.5,
2024-02-22 22:30:00,0.0,0.0,6.8,
2024-02-22 22:30:00,0.0,0.0,6.8,
2024-02-22 22:40:00,0.0,0.0,7.0,
2024-02-22 22:40:00,0.0,0.0,7.0,
2024-02-22 22:50:00,0.0,0.0,7.4,
2024-02-22 22:50:00,0.0,0.0,7.4,
2024-02-22 23:00:00,0.0,0.0,7.4,
2024-02-22 23:00:00,0.0,0.0,7.4,
2024-02-22 23:10:00,0.0,0.0,7.3,
2024-02-22 23:10:00,0.0,0.0,7.3,
2024-02-22 23:20:00,0.0,0.0,6.8,
2024-02-22 23:20:00,0.0,0.0,6.8,
2024-02-22 23:30:00,0.0,0.0,6.5,
2024-02-22 23:30:00,0.0,0.0,6.5,
2024-02-22 23:40:00,0.0,0.0,6.9,
2024-02-22 23:40:00,0.0,0.0,6.9,
2024-02-22 23:50:00,0.0,0.0,7.7,
2024-02-22 23:50:00,0.0,0.0,7.7,
2024-02-23 00:00:00,0.0,0.0,8.0,
2024-02-23 00:00:00,0.0,0.0,8.0,
2024-02-23 00:10:00,0.0,0.0,7.6,
2024-02-23 00:10:00,0.0,0.0,7.6,
2024-02-23 00:20:00,0.0,0.0,6.8,
2024-02-23 00:20:00,0.0,0.0,6.8,
2024-02-23 00:30:00,0.0,0.0,6.6,
2024-02-23 00:40:00,0.0,0.0,6.9,
2024-02-23 00:40:00,0.0,0.0,6.9,
2024-02-23 00:50:00,0.0,0.0,7.0,
2024-02-23 00:50:00,0.0,0.0,7.0,
2024-02-23 01:00:00,0.0,0.0,6.9,
2024-02-23 01:00:00,0.0,0.0,6.9,
2024-02-23 01:10:00,0.0,0.0,6.6,
2024-02-23 01:10:00,0.0,0.0,6.6,
2024-02-23 01:20:00,0.0,0.0,6.2,
2024-02-23 01:20:00,0.0,0.0,6.2,
2024-02-23 01:30:00,0.0,0.0,6.4,
2024-02-23 01:30:00,0.0,0.0,6.4,
2024-02-23 01:40:00,0.0,0.0,7.0,
2024-02-23 01:40:00,0.0,0.0,7.0,
2024-02-23 01:50:00,0.0,0.0,7.4,
2024-02-23 01:50:00,0.0,0.0,7.4,
2024-02-23 02:00:00,0.0,0.0,7.6,
2024-02-23 02:00:00,0.0,0.0,7.6,
2024-02-23 02:10:00,0.0,0.0,7.8,
2024-02-23 02:10:00,0.0,0.0,7.8,
2024-02-23 02:20:00,0.0,0.0,8.1,
2024-02-23 02:20:00,0.0,0.0,8.1,
2024-02-23 02:30:00,0.0,0.0,8.5,
2024-02-23 02:30:00,0.0,0.0,8.5,
2024-02-23 02:40:00,0.0,0.0,9.0,
2024-02-23 02:40:00,0.0,0.0,9.0,
2024-02-23 02:50:00,0.0,0.0,9.2,
2024-02-23 02:50:00,0.0,0.0,9.2,
2024-02-23 03:00:00,0.0,0.0,9.3,
2024-02-23 03:00:00,0.0,0.0,9.3,
2024-02-23 03:10:00,0.0,0.0,9.6,
2024-02-23 03:10:00,0.0,0.0,9.6,
2024-02-23 03:20:00,0.0,0.0,9.9,
2024-02-23 03:20:00,0.0,0.0,9.9,
2024-02-23 03:30:00,0.0,0.0,9.9,
2024-02-23 03:30:00,0.0,0.0,9.9,
2024-02-23 03:40:00,0.0,0.0,9.8,
2024-02-23 03:50:00,0.0,0.0,9.6,
2024-02-23 03:50:00,0.0,0.0,9.6,
2024-02-23 04:00:00,0.0,0.0,9.4,
2024-02-23 04:00:00,0.0,0.0,9.4,
2024-02-23 04:10:01,0.0,0.0,9.3,
2024-02-23 04:10:01,0.0,0.0,9.3,
2024-02-23 04:20:00,0.0,,9.8,
2024-02-23 04:20:00,0.0,0.0,9.8,
2024-02-23 04:30:00,0.0,0.0,10.3,
2024-02-23 04:30:00,0.0,0.0,10.3,
2024-02-23 04:40:00,0.0,0.0,10.2,
2024-02-23 04:40:00,0.0,0.0,10.2,
2024-02-23 04:50:00,0.0,0.0,10.2,
2024-02-23 04:50:00,0.0,0.0,10.2,
2024-02-23 05:00:00,0.0,0.0,10.1,
2024-02-23 05:00:00,0.0,0.0,10.1,
2024-02-23 05:10:00,0.0,0.0,10.1,
2024-02-23 05:10:00,0.0,0.0,10.1,
2024-02-23 05:20:00,0.0,0.0,10.1,
2024-02-23 05:20:00,0.0,0.0,10.1,
2024-02-23 05:30:00,0.0,0.0,9.9,
2024-02-23 05:30:00,0.0,0.0,9.9,
2024-02-23 05:40:00,0.0,0.0,9.7,
2024-02-23 05:40:00,0.0,0.0,9.7,
2024-02-23 05:50:00,0.0,0.0,9.6,
2024-02-23 05:50:00,0.0,0.0,9.6,
2024-02-23 06:00:01,0.0,0.0,9.5,
2024-02-23 06:00:01,0.0,0.0,9.5,
2024-02-23 06:10:00,0.0,,9.5,
2024-02-23 06:10:00,0.0,0.0,9.5,
2024-02-23 06:20:00,0.0,0.0,9.8,
2024-02-23 06:20:00,0.0,0.0,9.8,
2024-02-23 06:30:00,0.0,0.0,9.9,
2024-02-23 06:30:00,0.0,0.0,9.9,
2024-02-23 06:40:00,0.0,0.0,9.9,
2024-02-23 06:40:00,0.0,0.0,9.9,
2024-02-23 06:50:01,0.0,0.0,9.8,
2024-02-23 07:00:00,0.0,0.0,10.3,
2024-02-23 07:00:00,0.0,0.0,10.3,
2024-02-23 07:10:00,0.0,0.0,10.9,
2024-02-23 07:10:00,0.0,0.0,10.9,
2024-02-23 07:20:00,0.0,0.0,10.2,
2024-02-23 07:20:00,0.0,0.0,10.2,
2024-02-23 07:30:00,0.0,0.0,9.7,
2024-02-23 07:30:00,0.0,0.0,9.7,
2024-02-23 07:40:00,2.2,0.0,10.3,0.0
2024-02-23 07:40:00,2.2,0.0,10.3,0.0
2024-02-23 07:50:00,8.3,0.0,11.0,0.0
2024-02-23 07:50:00,8.3,0.0,11.0,0.0
2024-02-23 08:00:00,5.2,0.0,10.5,0.0
2024-02-23 08:00:00,5.2,0.0,10.5,0.0
2024-02-23 08:10:00,4.2,0.0,10.2,0.0
2024-02-23 08:10:00,4.2,0.0,10.2,0.0
2024-02-23 08:20:00,9.8,0.0,10.1,0.0
